onset	duration	trial_type	file	expected_answer	answer	reaction_time
0.0	2.069	ITI	Rien	0	0	0.0
2.069	0.6852380952380952	betty	214_mardi	0	0	0.0
2.754238095238095	1.936761904761905	answer	Rien	-2	2	1.936761904761905
4.691	6.848999999999999	ITI	Rien	0	0	0.0
11.54	0.6693197278911565	anne	182_francais	0	0	0.0
12.209319727891156	0.9936802721088446	answer	Rien	-1	1	0.9936802721088446
13.203000000000001	7.49	ITI	Rien	0	0	0.0
20.693	0.4214739229024944	betty	214_toussez	0	0	0.0
21.114473922902494	1.4165260770975059	answer	Rien	-2	3	1.4165260770975059
22.531	7.075000000000003	ITI	Rien	0	0	0.0
29.606	0.4357142857142857	chloe	233_hallo	0	0	0.0
30.04171428571429	1.449285714285711	answer	Rien	-3	1	1.449285714285711
31.491	7.347000000000001	ITI	Rien	0	0	0.0
38.838	0.7627664399092969	anne	182_mardi	0	0	0.0
39.6007664399093	0.8722335600907024	answer	Rien	-1	1	0.8722335600907024
40.473000000000006	8.154999999999994	ITI	Rien	0	0	0.0
48.628	0.6545351473922902	betty	214_jeudi	0	0	0.0
49.28253514739229	0.8364648526077109	answer	Rien	-2	2	0.8364648526077109
50.119	8.695	ITI	Rien	0	0	0.0
58.814	0.7930385487528344	chloe	233_lundi	0	0	0.0
59.60703854875283	2.6259614512471634	answer	Rien	-3	3	2.6259614512471634
62.233	5.973000000000006	ITI	Rien	0	0	0.0
68.206	0.4672789115646258	betty	214_quatre	0	0	0.0
68.67327891156462	3.0497210884353763	answer	Rien	-2	3	3.0497210884353763
71.723	6.748999999999995	ITI	Rien	0	0	0.0
78.472	0.6878231292517006	anne	182_lundi	0	0	0.0
79.15982312925169	0.7671768707483075	answer	Rien	-1	1	0.7671768707483075
79.92699999999999	7.459000000000003	ITI	Rien	0	0	0.0
87.386	0.7373015873015873	chloe	233_jeudi	0	0	0.0
88.12330158730158	1.2156984126984192	answer	Rien	-3	2	1.2156984126984192
89.339	7.040000000000006	ITI	Rien	0	0	0.0
96.379	0.6907256235827665	anne	182_neutre	0	0	0.0
97.06972562358277	1.0612743764172277	answer	Rien	-1	1	1.0612743764172277
98.131	8.117000000000004	ITI	Rien	0	0	0.0
106.248	0.33918367346938777	betty	214_penser	0	0	0.0
106.5871836734694	1.9238163265306083	answer	Rien	-2	3	1.9238163265306083
108.51100000000001	6.72999999999999	ITI	Rien	0	0	0.0
115.241	0.4803174603174603	anne	182_pouvez	0	0	0.0
115.72131746031747	2.7076825396825415	answer	Rien	-1	3	2.7076825396825415
118.429	6.680999999999997	ITI	Rien	0	0	0.0
125.11	0.4849206349206349	betty	214_voyelle	0	0	0.0
125.59492063492064	1.1560793650793673	answer	Rien	-2	2	1.1560793650793673
126.751	9.421999999999997	ITI	Rien	0	0	0.0
136.173	0.5902040816326529	chloe	233_toussez	0	0	0.0
136.76320408163267	0.0	answer	Rien	-3	0	0.0
136.76320408163267	11.266795918367336	ITI	Rien	0	0	0.0
148.03	0.4	chloe	233_pouvez	0	0	0.0
148.43	0.0	answer	Rien	-3	0	0.0
148.43	8.593999999999994	ITI	Rien	0	0	0.0
157.024	0.6176643990929706	anne	182_quatre	0	0	0.0
157.64166439909297	0.6453356009070377	answer	Rien	-1	1	0.6453356009070377
158.287	8.525999999999982	ITI	Rien	0	0	0.0
166.813	0.4126303854875283	anne	182_toussez	0	0	0.0
167.2256303854875	1.5573696145124756	answer	Rien	-1	3	1.5573696145124756
168.783	7.024000000000001	ITI	Rien	0	0	0.0
175.807	0.5778684807256236	chloe	233_partie	0	0	0.0
176.3848684807256	1.2321315192744005	answer	Rien	-3	2	1.2321315192744005
177.617	8.058000000000021	ITI	Rien	0	0	0.0
185.675	0.6146031746031746	betty	214_francais	0	0	0.0
186.28960317460317	2.6993968253968212	answer	Rien	-2	2	2.6993968253968212
188.989	5.9979999999999905	ITI	Rien	0	0	0.0
194.987	0.4461678004535147	anne	182_penser	0	0	0.0
195.4331678004535	1.0318321995464892	answer	Rien	-1	1	1.0318321995464892
196.465	8.389999999999986	ITI	Rien	0	0	0.0
204.855	0.8059410430839002	chloe	233_mardi	0	0	0.0
205.66094104308388	1.6700589569161046	answer	Rien	-3	3	1.6700589569161046
207.331	7.234000000000009	ITI	Rien	0	0	0.0
214.565	0.42	betty	214_partie	0	0	0.0
214.98499999999999	1.540000000000004	answer	Rien	-2	3	1.540000000000004
216.52499999999998	7.750000000000028	ITI	Rien	0	0	0.0
224.275	0.5071655328798186	betty	214_neutre	0	0	0.0
224.78216553287982	1.4008344671201693	answer	Rien	-2	2	1.4008344671201693
226.183	6.925000000000011	ITI	Rien	0	0	0.0
233.108	0.7329705215419501	chloe	233_quatre	0	0	0.0
233.84097052154195	2.226029478458042	answer	Rien	-3	3	2.226029478458042
236.06699999999998	6.035000000000025	ITI	Rien	0	0	0.0
242.102	0.3878458049886621	betty	214_pouvez	0	0	0.0
242.48984580498868	2.6351541950113466	answer	Rien	-2	3	2.6351541950113466
245.12500000000003	6.84499999999997	ITI	Rien	0	0	0.0
251.97	0.483061224489796	anne	182_partie	0	0	0.0
252.4530612244898	0.8019387755101919	answer	Rien	-1	1	0.8019387755101919
253.255	7.947999999999979	ITI	Rien	0	0	0.0
261.203	0.464625850340136	chloe	233_penser	0	0	0.0
261.66762585034013	1.9133741496598804	answer	Rien	-3	3	1.9133741496598804
263.581	8.046999999999969	ITI	Rien	0	0	0.0
271.628	0.5675963718820861	betty	214_lundi	0	0	0.0
272.19559637188206	1.0774036281179145	answer	Rien	-2	2	1.0774036281179145
273.27299999999997	9.020000000000039	ITI	Rien	0	0	0.0
282.293	0.7115419501133787	chloe	233_voyelle	0	0	0.0
283.0045419501134	1.4544580498866138	answer	Rien	-3	3	1.4544580498866138
284.459	5.872000000000014	ITI	Rien	0	0	0.0
290.331	0.4651927437641724	anne	182_hallo	0	0	0.0
290.7961927437642	1.160807256235787	answer	Rien	-1	1	1.160807256235787
291.957	7.208000000000027	ITI	Rien	0	0	0.0
299.165	0.7879138321995465	chloe	233_neutre	0	0	0.0
299.95291383219956	0.0	answer	Rien	-3	0	0.0
299.95291383219956	9.160086167800443	ITI	Rien	0	0	0.0
309.113	0.317687074829932	betty	214_hallo	0	0	0.0
309.4306870748299	0.0	answer	Rien	-2	0	0.0
309.4306870748299	8.517312925170074	ITI	Rien	0	0	0.0
317.948	0.7290702947845805	anne	182_jeudi	0	0	0.0
318.6770702947846	1.2379297052154352	answer	Rien	-1	1	1.2379297052154352
319.915	7.741999999999962	ITI	Rien	0	0	0.0
327.657	0.8311337868480726	chloe	233_francais	0	0	0.0
328.48813378684804	0.9888662131519605	answer	Rien	-3	2	0.9888662131519605
329.477	7.412000000000035	ITI	Rien	0	0	0.0
336.889	0.6468934240362811	anne	182_voyelle	0	0	0.0
337.5358934240363	0.0	answer	Rien	-1	0	0.0
337.5358934240363	7.072106575963687	ITI	Rien	0	0	0.0
